"","Bag_ID","Litter_type","Envelope_mass_g","Envelope_tare_g","Litter_mass_g","Reweighed_Litter_mass_g","Notes","Litter_mass_final_g","X","Transect","ID","Remarks","Time","Geometry","Latitude","Longitude","Elevation","Ortho.Height","Instrument.Ht","Fix.ID","Horizontal.Accuracy","Vertical.Accuracy","PDOP","HDOP","VDOP","Satellites.in.View","Satellites.in.Use","Top_layer","Top_layer_other","Lower_1","Lower_1_other","Lower_2","Lower_2_other","Lower_3","Lower_3_other","Soil_surface","Soil_surface_other","Microsite","Microsite_other","Top_height","Litter","Litter_other","Litter_depth_center","Litter_depth_north","Litter_depth_east","Litter_depth_south","Litter_depth_west","Nearby_canopy_1","Nearby_canopy_2","Nearby_canopy_3","Nearby_canopy_4","Nearby_canopy_5","Photo","Quadrat_checklist","Site","Season"
"432",2073,"Ambiguous",2.1903,1.3346,0.8557,NA,"",0.8557,415,"MOAB118",17,35,"17-05-2025 12:56:38.500 -0600","POINTZ(-109.340223652 38.269262737 1969.889)",38.269262737,-109.340223652,1969.889,0,1.74,2,0.1,0.24,0.92,0.49,0.79,41,30,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"LT-H",NA,1,1,3,1,1,"L-PGRASS_patch","L-ARTR_25NW_80H_130L_105P","L-ARTR_55NE_70H_160L_85P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"433",2073,"Grass",2.2125,1.3413,0.8712,NA,"",0.8712,415,"MOAB118",17,35,"17-05-2025 12:56:38.500 -0600","POINTZ(-109.340223652 38.269262737 1969.889)",38.269262737,-109.340223652,1969.889,0,1.74,2,0.1,0.24,0.92,0.49,0.79,41,30,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"LT-H",NA,1,1,3,1,1,"L-PGRASS_patch","L-ARTR_25NW_80H_130L_105P","L-ARTR_55NE_70H_160L_85P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"434",2074,"Grass",4.1275,2.869,1.2585,NA,"",1.2585,420,"MOAB118",22,30,"17-05-2025 13:07:12.500 -0600","POINTZ(-109.3402194 38.269220255 1970.838)",38.269220255,-109.3402194,1970.838,0,1.74,2,0.11,0.25,0.99,0.5,0.85,39,29,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,75,"LT-H",NA,15,15,20,20,15,"L-PGRASS_patch","L-ARTR_70NW_105H_120L_115P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"435",2075,"Grass",1.5889,1.2706,0.3183,NA,"",0.3183,425,"MOAB118",27,25,"17-05-2025 13:15:18.750 -0600","POINTZ(-109.34022444 38.269172643 1970.337)",38.269172643,-109.34022444,1970.337,0,1.74,2,0.098,0.23,0.96,0.49,0.82,38,30,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"OTHER","MOSS","CANOPY",NA,70,"LT-H",NA,2,2,2,4,2,"L-PGRASS_patch","L-ARTR_45W_105H_150L_120P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"436",2075,"Leaves",3.0089,2.8335,0.1754,NA,"",0.1754,425,"MOAB118",27,25,"17-05-2025 13:15:18.750 -0600","POINTZ(-109.34022444 38.269172643 1970.337)",38.269172643,-109.34022444,1970.337,0,1.74,2,0.098,0.23,0.96,0.49,0.82,38,30,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"OTHER","MOSS","CANOPY",NA,70,"LT-H",NA,2,2,2,4,2,"L-PGRASS_patch","L-ARTR_45W_105H_150L_120P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"437",2075,"Ambiguous",4.4786,1.3416,3.137,NA,"",3.137,425,"MOAB118",27,25,"17-05-2025 13:15:18.750 -0600","POINTZ(-109.34022444 38.269172643 1970.337)",38.269172643,-109.34022444,1970.337,0,1.74,2,0.098,0.23,0.96,0.49,0.82,38,30,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"OTHER","MOSS","CANOPY",NA,70,"LT-H",NA,2,2,2,4,2,"L-PGRASS_patch","L-ARTR_45W_105H_150L_120P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"438",2076,"Ambiguous",2.9974,1.3326,1.6648,NA,"",1.6648,430,"MOAB118",33,20,"17-05-2025 13:27:13.750 -0600","POINTZ(-109.340226643 38.269130038 1969.211)",38.269130038,-109.340226643,1969.211,0,1.74,2,0.097,0.22,0.98,0.48,0.85,37,30,"D-SUBS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"WASH",NA,25,"LT-H",NA,15,20,15,10,7,"D-SUBS_L-PGRASS_patch",NA,NA,NA,NA,"20250517192746.jpg","Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"439",2076,"Forbs",4.3847,3.113,1.2717,NA,"",1.2717,430,"MOAB118",33,20,"17-05-2025 13:27:13.750 -0600","POINTZ(-109.340226643 38.269130038 1969.211)",38.269130038,-109.340226643,1969.211,0,1.74,2,0.097,0.22,0.98,0.48,0.85,37,30,"D-SUBS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"WASH",NA,25,"LT-H",NA,15,20,15,10,7,"D-SUBS_L-PGRASS_patch",NA,NA,NA,NA,"20250517192746.jpg","Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"440",2076,"Grass",3.834,3.1078,0.7262,NA,"",0.7262,430,"MOAB118",33,20,"17-05-2025 13:27:13.750 -0600","POINTZ(-109.340226643 38.269130038 1969.211)",38.269130038,-109.340226643,1969.211,0,1.74,2,0.097,0.22,0.98,0.48,0.85,37,30,"D-SUBS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"WASH",NA,25,"LT-H",NA,15,20,15,10,7,"D-SUBS_L-PGRASS_patch",NA,NA,NA,NA,"20250517192746.jpg","Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"441",2076,"Leaves",1.6419,1.3087,0.3332,NA,"",0.3332,430,"MOAB118",33,20,"17-05-2025 13:27:13.750 -0600","POINTZ(-109.340226643 38.269130038 1969.211)",38.269130038,-109.340226643,1969.211,0,1.74,2,0.097,0.22,0.98,0.48,0.85,37,30,"D-SUBS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"WASH",NA,25,"LT-H",NA,15,20,15,10,7,"D-SUBS_L-PGRASS_patch",NA,NA,NA,NA,"20250517192746.jpg","Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"442",2077,"Grass",1.6326,1.2622,0.3704,NA,"",0.3704,440,"MOAB118",43,10,"17-05-2025 13:46:23.750 -0600","POINTZ(-109.340224722 38.26904028 1969.996)",38.26904028,-109.340224722,1969.996,0,1.74,2,0.1,0.21,0.97,0.46,0.85,38,32,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,30,"LT-H",NA,3,1,4,2,1,"L-PGRASS_patch","L-ARTR_40S_100H_175L_110P","L-ARTR_85SW_20H_15L_10P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"443",2078,"Ambiguous",4.5703,1.3189,3.2514,NA,"",3.2514,445,"MOAB118",48,5,"17-05-2025 13:56:05.750 -0600","POINTZ(-109.340223543 38.268996655 1969.937)",38.268996655,-109.340223543,1969.937,0,1.74,2,0.098,0.21,0.99,0.46,0.87,38,32,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"OTHER","H_DUNG",2,1,0,0,1,"L-PGRASS_L-ARTR_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"444",2078,"Grass",1.6006,1.2264,0.3742,NA,"",0.3742,445,"MOAB118",48,5,"17-05-2025 13:56:05.750 -0600","POINTZ(-109.340223543 38.268996655 1969.937)",38.268996655,-109.340223543,1969.937,0,1.74,2,0.098,0.21,0.99,0.46,0.87,38,32,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"OTHER","H_DUNG",2,1,0,0,1,"L-PGRASS_L-ARTR_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"445",2079,"Grass",1.4141,1.2737,0.1404,NA,"",0.1404,51,"MOAB104",1,50,"17-05-2025 15:27:21.500 -0600","POINTZ(-109.344139615 38.269810173 1985.03)",38.269810173,-109.344139615,1985.03,0,1.74,2,0.11,0.24,0.86,0.47,0.72,36,32,"L-OTHER","ARTR","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,120,"H_W",NA,10,1,5,5,2,"L-PGRASS_PATCH",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"446",2079,"Leaves",1.2556,1.2214,0.0342,NA,"",0.0342,51,"MOAB104",1,50,"17-05-2025 15:27:21.500 -0600","POINTZ(-109.344139615 38.269810173 1985.03)",38.269810173,-109.344139615,1985.03,0,1.74,2,0.11,0.24,0.86,0.47,0.72,36,32,"L-OTHER","ARTR","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,120,"H_W",NA,10,1,5,5,2,"L-PGRASS_PATCH",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"447",2079,"Ambiguous",4.7222,1.3179,3.4043,NA,"",3.4043,51,"MOAB104",1,50,"17-05-2025 15:27:21.500 -0600","POINTZ(-109.344139615 38.269810173 1985.03)",38.269810173,-109.344139615,1985.03,0,1.74,2,0.11,0.24,0.86,0.47,0.72,36,32,"L-OTHER","ARTR","N",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,120,"H_W",NA,10,1,5,5,2,"L-PGRASS_PATCH",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"448",2080,"Grass",1.7017,1.3414,0.3603,NA,"",0.3603,56,"MOAB104",6,45,"17-05-2025 15:35:30.000 -0600","POINTZ(-109.34414412 38.269767292 1985.464)",38.269767292,-109.34414412,1985.464,0,1.74,2,0.11,0.23,1,0.52,0.86,36,29,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,90,"H_W",NA,5,4,3,7,3,"L-PGRASS_patch","L-ARTR_70SW_65H_110L_65P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"449",2080,"Leaves",1.7055,1.333,0.3725,NA,"",0.3725,56,"MOAB104",6,45,"17-05-2025 15:35:30.000 -0600","POINTZ(-109.34414412 38.269767292 1985.464)",38.269767292,-109.34414412,1985.464,0,1.74,2,0.11,0.23,1,0.52,0.86,36,29,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,90,"H_W",NA,5,4,3,7,3,"L-PGRASS_patch","L-ARTR_70SW_65H_110L_65P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"450",2080,"ReproductiveParts",1.3809,1.3304,0.0505,NA,"",0.0505,56,"MOAB104",6,45,"17-05-2025 15:35:30.000 -0600","POINTZ(-109.34414412 38.269767292 1985.464)",38.269767292,-109.34414412,1985.464,0,1.74,2,0.11,0.23,1,0.52,0.86,36,29,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,90,"H_W",NA,5,4,3,7,3,"L-PGRASS_patch","L-ARTR_70SW_65H_110L_65P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"451",2081,"Forbs",1.3955,1.322,0.0735,NA,"",0.0735,61,"MOAB104",11,40,"17-05-2025 15:44:13.500 -0600","POINTZ(-109.34414732 38.269723045 1984.895)",38.269723045,-109.34414732,1984.895,0,1.74,2,0.11,0.23,1.04,0.53,0.9,37,29,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,60,"LT-H",NA,15,10,15,15,10,"L-PGRASS_patch","L-ARTR_70N_75H_150L_100P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"452",2081,"Grass",1.689,1.3079,0.3811,NA,"",0.3811,61,"MOAB104",11,40,"17-05-2025 15:44:13.500 -0600","POINTZ(-109.34414732 38.269723045 1984.895)",38.269723045,-109.34414732,1984.895,0,1.74,2,0.11,0.23,1.04,0.53,0.9,37,29,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,60,"LT-H",NA,15,10,15,15,10,"L-PGRASS_patch","L-ARTR_70N_75H_150L_100P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"453",2082,"Ambiguous",1.6097,1.3006,0.3091,NA,"",0.3091,66,"MOAB104",16,35,"17-05-2025 15:52:02.250 -0600","POINTZ(-109.344157542 38.269676 1985.688)",38.269676,-109.344157542,1985.688,0,1.74,2,0.11,0.21,1,0.53,0.85,39,30,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,5,"H_W_B",NA,1,0,3,2,0,"L-PGRASS_patch","L-ARTR_25SE_80H_90L_50P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"454",2082,"Grass",3.3686,3.0491,0.3195,NA,"",0.3195,66,"MOAB104",16,35,"17-05-2025 15:52:02.250 -0600","POINTZ(-109.344157542 38.269676 1985.688)",38.269676,-109.344157542,1985.688,0,1.74,2,0.11,0.21,1,0.53,0.85,39,30,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,5,"H_W_B",NA,1,0,3,2,0,"L-PGRASS_patch","L-ARTR_25SE_80H_90L_50P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"455",2083,"Grass",4.587,3.1695,1.4175,NA,"resorted and reweighed 03-Jun-2026",1.4175,71,"MOAB104",21,30,"17-05-2025 16:01:44.000 -0600","POINTZ(-109.344161163 38.269629935 1985.896)",38.269629935,-109.344161163,1985.896,0,1.74,2,0.1,0.2,0.89,0.49,0.74,37,32,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,105,"H_W_B",NA,10,5,15,4,10,"L-PGRASS_patch","D-ARTR_0N",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"456",2083,"ReproductiveParts",1.5031,1.3183,0.1848,NA,"resorted and reweighed 03-Jun-2026",0.1848,71,"MOAB104",21,30,"17-05-2025 16:01:44.000 -0600","POINTZ(-109.344161163 38.269629935 1985.896)",38.269629935,-109.344161163,1985.896,0,1.74,2,0.1,0.2,0.89,0.49,0.74,37,32,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,105,"H_W_B",NA,10,5,15,4,10,"L-PGRASS_patch","D-ARTR_0N",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"457",2083,"Ambiguous",9.0154,3.1058,5.9096,NA,"",5.9096,71,"MOAB104",21,30,"17-05-2025 16:01:44.000 -0600","POINTZ(-109.344161163 38.269629935 1985.896)",38.269629935,-109.344161163,1985.896,0,1.74,2,0.1,0.2,0.89,0.49,0.74,37,32,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,105,"H_W_B",NA,10,5,15,4,10,"L-PGRASS_patch","D-ARTR_0N",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"458",2083,"Leaves",1.5415,1.3073,0.2342,NA,"",0.2342,71,"MOAB104",21,30,"17-05-2025 16:01:44.000 -0600","POINTZ(-109.344161163 38.269629935 1985.896)",38.269629935,-109.344161163,1985.896,0,1.74,2,0.1,0.2,0.89,0.49,0.74,37,32,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"SOIL",NA,"CANOPY",NA,105,"H_W_B",NA,10,5,15,4,10,"L-PGRASS_patch","D-ARTR_0N",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"459",2084,"Ambiguous",4.2922,1.3448,2.9474,NA,"",2.9474,76,"MOAB104",26,25,"17-05-2025 16:10:07.000 -0600","POINTZ(-109.344174505 38.269588368 1986.317)",38.269588368,-109.344174505,1986.317,0,1.74,2,0.1,0.19,0.86,0.48,0.71,37,32,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,15,"LT-H",NA,1,3,3,1,1,"L-PGRASS_patch","L-ARTR_20NE_75H_110L_70P","L-ARTR_55W_85H_110L_40P","L-ARTR_60SE_100H_185L_175P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"460",2084,"Grass",2.1502,1.3313,0.8189,NA,"",0.8189,76,"MOAB104",26,25,"17-05-2025 16:10:07.000 -0600","POINTZ(-109.344174505 38.269588368 1986.317)",38.269588368,-109.344174505,1986.317,0,1.74,2,0.1,0.19,0.86,0.48,0.71,37,32,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,15,"LT-H",NA,1,3,3,1,1,"L-PGRASS_patch","L-ARTR_20NE_75H_110L_70P","L-ARTR_55W_85H_110L_40P","L-ARTR_60SE_100H_185L_175P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"461",2084,"Leaves",1.4431,1.3349,0.1082,NA,"",0.1082,76,"MOAB104",26,25,"17-05-2025 16:10:07.000 -0600","POINTZ(-109.344174505 38.269588368 1986.317)",38.269588368,-109.344174505,1986.317,0,1.74,2,0.1,0.19,0.86,0.48,0.71,37,32,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,15,"LT-H",NA,1,3,3,1,1,"L-PGRASS_patch","L-ARTR_20NE_75H_110L_70P","L-ARTR_55W_85H_110L_40P","L-ARTR_60SE_100H_185L_175P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"462",2084,"ReproductiveParts",1.3615,1.3341,0.0274,NA,"",0.0274,76,"MOAB104",26,25,"17-05-2025 16:10:07.000 -0600","POINTZ(-109.344174505 38.269588368 1986.317)",38.269588368,-109.344174505,1986.317,0,1.74,2,0.1,0.19,0.86,0.48,0.71,37,32,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,15,"LT-H",NA,1,3,3,1,1,"L-PGRASS_patch","L-ARTR_20NE_75H_110L_70P","L-ARTR_55W_85H_110L_40P","L-ARTR_60SE_100H_185L_175P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"463",2085,"Ambiguous",3.4876,1.3327,2.1549,NA,"",2.1549,81,"MOAB104",31,20,"17-05-2025 16:17:30.000 -0600","POINTZ(-109.344179758 38.269543673 1987.18)",38.269543673,-109.344179758,1987.18,0,1.74,2,0.1,0.2,0.88,0.49,0.74,36,31,"L-OTHER","ARTR","N",NA,"N",NA,"N",NA,"CRST",NA,"CANOPY",NA,75,"LT-H",NA,1,5,5,1,1,"L-PGRASS_patch","L-ARTR_95NW_55H_45L_40P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"464",2085,"Grass",1.4152,1.343,0.0722,NA,"",0.0722,81,"MOAB104",31,20,"17-05-2025 16:17:30.000 -0600","POINTZ(-109.344179758 38.269543673 1987.18)",38.269543673,-109.344179758,1987.18,0,1.74,2,0.1,0.2,0.88,0.49,0.74,36,31,"L-OTHER","ARTR","N",NA,"N",NA,"N",NA,"CRST",NA,"CANOPY",NA,75,"LT-H",NA,1,5,5,1,1,"L-PGRASS_patch","L-ARTR_95NW_55H_45L_40P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"465",2085,"Leaves",4.4101,3.1098,1.3003,NA,"",1.3003,81,"MOAB104",31,20,"17-05-2025 16:17:30.000 -0600","POINTZ(-109.344179758 38.269543673 1987.18)",38.269543673,-109.344179758,1987.18,0,1.74,2,0.1,0.2,0.88,0.49,0.74,36,31,"L-OTHER","ARTR","N",NA,"N",NA,"N",NA,"CRST",NA,"CANOPY",NA,75,"LT-H",NA,1,5,5,1,1,"L-PGRASS_patch","L-ARTR_95NW_55H_45L_40P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"466",2086,"Grass",3.1928,3.1106,0.0822,NA,"",0.0822,435,"MOAB118",38,15,"17-05-2025 13:37:19.500 -0600","POINTZ(-109.340226057 38.269084158 1970.188)",38.269084158,-109.340226057,1970.188,0,1.74,2,0.094,0.2,0.95,0.46,0.83,37,32,"N",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,0,"LT-H",NA,0,0,0,1,0,"L-PGRASS_patch","L-ARTR_70SE_80H_170L_100P",NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"467",2087,"Grass",1.3197,1.3008,0.0189,NA,"",0.0189,86,"MOAB104",36,15,"17-05-2025 16:23:52.250 -0600","POINTZ(-109.344183293 38.26949875 1987.427)",38.26949875,-109.344183293,1987.427,0,1.74,2,0.1,0.22,0.92,0.51,0.77,37,30,"N",NA,"N",NA,"N",NA,"N",NA,"CRST",NA,"OPEN",NA,0,"LT-H",NA,1,0,0,0,0,"L-PGRASS_patch","L-GUSA_45W","L-ARTR_90SE_75H_105L_60P","L-ARTR_75W_55H_80L_65P",NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"468",2088,"Grass",1.6532,1.2387,0.4145,NA,"",0.4145,91,"MOAB104",41,10,"17-05-2025 16:30:00.250 -0600","POINTZ(-109.344183673 38.26945553 1987.449)",38.26945553,-109.344183673,1987.449,0,1.74,2,0.098,0.2,0.87,0.49,0.72,38,31,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"OTHER","MOSS","CANOPY",NA,60,"LT-H",NA,2,3,10,3,0,"L-PGRASS_patch","L-ARTR_20NE_85H_150L_110P","L-ARTR_70W_65H_110L_80P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"469",2088,"Leaves",1.596,1.3237,0.2723,NA,"",0.2723,91,"MOAB104",41,10,"17-05-2025 16:30:00.250 -0600","POINTZ(-109.344183673 38.26945553 1987.449)",38.26945553,-109.344183673,1987.449,0,1.74,2,0.098,0.2,0.87,0.49,0.72,38,31,"L-OTHER","ARTR","L-PGRASS",NA,"N",NA,"N",NA,"OTHER","MOSS","CANOPY",NA,60,"LT-H",NA,2,3,10,3,0,"L-PGRASS_patch","L-ARTR_20NE_85H_150L_110P","L-ARTR_70W_65H_110L_80P",NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"470",2089,"Grass",1.4749,1.3219,0.153,NA,"",0.153,96,"MOAB104",46,5,"17-05-2025 16:37:07.500 -0600","POINTZ(-109.34419043 38.269406108 1988.08)",38.269406108,-109.34419043,1988.08,0,1.74,2,0.1,0.21,0.86,0.49,0.71,39,31,"N",NA,"N",NA,"N",NA,"N",NA,"CRST",NA,"OPEN",NA,0,"H_W_B",NA,1,1,1,0,1,"L-PGRASS_patch","L-ARTR_30SE_100H_125L_100P","L-ARTR_70NE_80H_125L_80P","L-ARTR_80W_75H_150L_75P","L-ARTR_60NW_15H_35L_25P",NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"471",2089,"Leaves",1.8529,1.3146,0.5383,NA,"",0.5383,96,"MOAB104",46,5,"17-05-2025 16:37:07.500 -0600","POINTZ(-109.34419043 38.269406108 1988.08)",38.269406108,-109.34419043,1988.08,0,1.74,2,0.1,0.21,0.86,0.49,0.71,39,31,"N",NA,"N",NA,"N",NA,"N",NA,"CRST",NA,"OPEN",NA,0,"H_W_B",NA,1,1,1,0,1,"L-PGRASS_patch","L-ARTR_30SE_100H_125L_100P","L-ARTR_70NE_80H_125L_80P","L-ARTR_80W_75H_150L_75P","L-ARTR_60NW_15H_35L_25P",NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"472",2099,"Grass",3.5256,3.0567,0.4689,NA,"",0.4689,101,"MOAB105",1,50,"18-05-2025 10:35:51.500 -0600","POINTZ(-109.401418722 38.242026462 1754.645)",38.242026462,-109.401418722,1754.645,0,1.74,2,0.1,0.22,0.97,0.56,0.78,40,28,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,5,"LT-H",NA,1,1,1,1,3,"L-PGRASS_L-EPTO_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"473",2100,"Grass",1.5237,1.3447,0.179,NA,"",0.179,106,"MOAB105",6,45,"18-05-2025 10:41:46.750 -0600","POINTZ(-109.40142665 38.24198235 1754.362)",38.24198235,-109.40142665,1754.362,0,1.74,2,0.098,0.2,0.88,0.53,0.71,39,29,"N",NA,"N",NA,"N",NA,"N",NA,"CRST",NA,"OPEN",NA,0,"H_W",NA,1,1,1,2,1,"L-PGRASS_L-EPTO_L-SUBS_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"474",2101,"Ambiguous",2.2077,1.3377,0.87,NA,"",0.87,111,"MOAB105",11,40,"18-05-2025 10:49:55.250 -0600","POINTZ(-109.401436293 38.241936077 1754.148)",38.241936077,-109.401436293,1754.148,0,1.74,2,0.1,0.2,0.93,0.55,0.75,40,28,"L-OTHER","GUSA","N",NA,"N",NA,"N",NA,"CRST",NA,"OPEN",NA,10,"OTHER","H_W_DUNG",0,10,5,1,2,"L-PGRASS_L-GUSA_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"475",2101,"Grass",2.1911,1.3324,0.8587,NA,"",0.8587,111,"MOAB105",11,40,"18-05-2025 10:49:55.250 -0600","POINTZ(-109.401436293 38.241936077 1754.148)",38.241936077,-109.401436293,1754.148,0,1.74,2,0.1,0.2,0.93,0.55,0.75,40,28,"L-OTHER","GUSA","N",NA,"N",NA,"N",NA,"CRST",NA,"OPEN",NA,10,"OTHER","H_W_DUNG",0,10,5,1,2,"L-PGRASS_L-GUSA_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
"476",2102,"Grass",2.1751,1.3216,0.8535,NA,"",0.8535,116,"MOAB105",16,35,"18-05-2025 10:59:29.250 -0600","POINTZ(-109.401445913 38.241892968 1754.053)",38.241892968,-109.401445913,1754.053,0,1.74,2,0.096,0.19,0.89,0.52,0.72,41,30,"L-PGRASS",NA,"N",NA,"N",NA,"N",NA,"SOIL",NA,"OPEN",NA,5,"H_W",NA,2,4,1,1,0,"L-PGRASS_L-GUSA_L-KRLA_patch",NA,NA,NA,NA,NA,"Quadrat_photo||Canopy_photo||Litter_collection","MOAB","S25"
